category,raw_category,product_name,price
cafe_drinks,coffee,de lemonade coffee bottle coffee + lemon,25000
cafe_drinks,coffee,double espresso,12000
cafe_drinks,coffee,double espresso milk caramel foam.,25000
cafe_drinks,coffee,double espresso milk home made sugar.,22000
cafe_drinks,coffee,es americano / long black espresso,15000
cafe_drinks,coffee,es espreso gula aren,19000
cafe_drinks,coffee,es espreso latte,18000
cafe_drinks,coffee,es kopi,9000
cafe_drinks,coffee,es kopi alpukat,18000
cafe_drinks,coffee,es kopi alpukat,31500
cafe_drinks,coffee,es kopi alpukat,35000
cafe_drinks,coffee,es kopi alpukat mocca,37500
cafe_drinks,coffee,es kopi alpukat nougat,34000
cafe_drinks,coffee,es kopi alpukat nougat,39000
cafe_drinks,coffee,es kopi americano,17000
cafe_drinks,coffee,es kopi aren,18000
cafe_drinks,coffee,es kopi aren kopi hitam,25000
cafe_drinks,coffee,es kopi baileys halal kopi susu,31000
cafe_drinks,coffee,es kopi cappucino,17000
cafe_drinks,coffee,es kopi caramel machiato,23000
cafe_drinks,coffee,es kopi cendol nangka,27500
cafe_drinks,coffee,es kopi cendol nangka,43000
cafe_drinks,coffee,es kopi cheese,17000
cafe_drinks,coffee,es kopi cinnamon perpaduan kopi,23000
cafe_drinks,coffee,es kopi coklat,19000
cafe_drinks,coffee,es kopi cookies,23000
cafe_drinks,coffee,es kopi durian,23000
cafe_drinks,coffee,es kopi gua es kopi gula aren,22000
cafe_drinks,coffee,es kopi gula aren 4 cup,88000
cafe_drinks,coffee,es kopi gula aren serlok espresso blend + palm sugar + fresh milk,22000
cafe_drinks,coffee,es kopi gula aren yang fenomenal,22000
cafe_drinks,coffee,es kopi hitam kopi,25000
cafe_drinks,coffee,es kopi jati,27000
cafe_drinks,coffee,es kopi jati,35000
cafe_drinks,coffee,es kopi jati double espresso,29000
cafe_drinks,coffee,es kopi jati double espresso,39000
cafe_drinks,coffee,es kopi karamel,22000
cafe_drinks,coffee,es kopi lemon,16000
cafe_drinks,coffee,es kopi lemon kopi,25000
cafe_drinks,coffee,es kopi lotus,42000
cafe_drinks,coffee,es kopi macchiato karamel,19000
cafe_drinks,coffee,es kopi milk kopi hitam yang khas dipadukan,14000
cafe_drinks,coffee,es kopi mocca kopi,29000
cafe_drinks,coffee,es kopi nougat,27500
cafe_drinks,coffee,es kopi nougat,31500
cafe_drinks,coffee,es kopi red velvet,20000
cafe_drinks,coffee,es kopi rose kopi,23000
cafe_drinks,coffee,es kopi salted caramel,31500
cafe_drinks,coffee,es kopi salted caramel,35000
cafe_drinks,coffee,es kopi sanger,18000
cafe_drinks,coffee,es kopi susu,13000
cafe_drinks,coffee,es kopi susu ala ali kopi,22000
cafe_drinks,coffee,es kopi susu ala ali kopi + cream cheese,31000
cafe_drinks,coffee,es kopi susu enjoy,16000
cafe_drinks,coffee,es kopi susu gula aren,30250
cafe_drinks,coffee,es kopi susu gula aren 10 cup,215000
cafe_drinks,coffee,es kopi susu gula aren kpr ice kopi susu,17000
cafe_drinks,coffee,es kopi susu monokrome can,34000
cafe_drinks,coffee,es kopi susu pandan,38000
cafe_drinks,coffee,es kopi susu pisang,38000
cafe_drinks,coffee,es kopi susu special ramadhan,10000
cafe_drinks,coffee,es kopi taro,20000
cafe_drinks,coffee,es kopi teduh cream kopi robusta freshmilk salted cream,13000
cafe_drinks,coffee,espresso,5000
cafe_drinks,coffee,espresso,6000
cafe_drinks,coffee,espresso,12500
cafe_drinks,coffee,espresso,18750
cafe_drinks,coffee,espresso,24500
cafe_drinks,coffee,espresso,25000
cafe_drinks,coffee,espresso + butterfly pea + milk,31000
cafe_drinks,coffee,espresso + cold water,18000
cafe_drinks,coffee,espresso + fresh milk + gula aren,20000
cafe_drinks,coffee,espresso + whipped cream + cinnamon stick,24500
cafe_drinks,coffee,espresso 100 percent arabica specialty and mineral water,130000
cafe_drinks,coffee,espresso avocado milk nikmat beneran..,20000
cafe_drinks,coffee,espresso caramel syrop milk,20000
cafe_drinks,coffee,espresso dari kopi kalosi,20000
cafe_drinks,coffee,espresso dari kopi kalosi,29000
cafe_drinks,coffee,espresso milk dark chocolate.,23000
cafe_drinks,coffee,espresso milk homemade peanut butter strawberry jam.,27000
cafe_drinks,coffee,espresso milk homemade sugar.,18000
cafe_drinks,coffee,espresso milk white truffle oil.,35000
cafe_drinks,coffee,espresso one shot of espresso,20500
cafe_drinks,coffee,espresso regal one scoop of espresso regal gelato,20000
cafe_drinks,coffee,espresso sugar milk,20000
cafe_drinks,coffee,espresso water no sugar.,20000
cafe_drinks,coffee,filter coffee,38000
cafe_drinks,coffee,fluffy latte cafe latte with ice cream,44000
cafe_drinks,coffee,fresh milk chocolate machiato coffee,16000
cafe_drinks,coffee,fresh milk gula aren regular susu segar klasik,15500
cafe_drinks,coffee,fresh milk latte machiato,16000
cafe_drinks,coffee,fresh milk strawberry machiato coffee,16000
cafe_drinks,coffee,ginger milk latte,22000
cafe_drinks,coffee,golden tumeric latte,20000
cafe_drinks,coffee,gula aren,3500
cafe_drinks,coffee,gula aren 1 liter,70000
cafe_drinks,coffee,gula aren 250 ml,20000
cafe_drinks,coffee,gula aren latte,22000
cafe_drinks,coffee,hazelnut coffee latte,123000
cafe_drinks,coffee,hazelnut latte,22000
cafe_drinks,coffee,hazelnut latte espresso vanilla dan susu,24000
cafe_drinks,coffee,hazelnut latte ice hazelnut latte,15000
cafe_drinks,coffee,hot americano,31500
cafe_drinks,coffee,hot americano / long black espresso,15000
cafe_drinks,coffee,hot coffee black blend,17000
cafe_drinks,coffee,hot coffee latte,18000
cafe_drinks,coffee,hot coffee milk enjoy,17000
cafe_drinks,coffee,hot espresso,24000
cafe_drinks,coffee,hot kopi creme brulee,21000
cafe_drinks,coffee,hot latte,37500
cafe_drinks,coffee,hot mocha,37500
cafe_drinks,coffee,ice americano,17000
cafe_drinks,coffee,ice americano kopi dari kalosi bold and nutty freshly brewed,18000
cafe_drinks,coffee,ice berry latte,22000
cafe_drinks,coffee,ice cappuccino,22000
cafe_drinks,coffee,ice caramel latte,22000
cafe_drinks,coffee,ice caramel macchiato,19000
cafe_drinks,coffee,ice choco macchiato,19000
cafe_drinks,coffee,ice coffe minum kopi item pake es...siegeerrr,13000
cafe_drinks,coffee,ice coffee float,25000
cafe_drinks,coffee,ice gula aren latte,22000
cafe_drinks,coffee,ice hazelnut latte,15000
cafe_drinks,coffee,ice hazelnut latte,22000
cafe_drinks,coffee,ice kopi semox,13000
cafe_drinks,coffee,ice latte,22000
cafe_drinks,coffee,ice pandan latte,22000
cafe_drinks,coffee,ice vanilla latte,15000
cafe_drinks,coffee,ice vanilla latte,22000
cafe_drinks,coffee,iced ali kopi cheese es kopi susu ala ali kopi + cream cheese,31000
cafe_drinks,coffee,iced americano,48125
cafe_drinks,coffee,iced americano 1/4 espresso + 3/4 water,20000
cafe_drinks,coffee,iced americano espresso water no sugar.,20000
cafe_drinks,coffee,iced cafe latte,55000
cafe_drinks,coffee,iced cafe mocha,61875
cafe_drinks,coffee,iced cappuccino,55000
cafe_drinks,coffee,iced cappuccino 1/2 espresso + 2/4 milk + 1/4 milk foam,24500
cafe_drinks,coffee,iced caramel latte kopi susu,31000
cafe_drinks,coffee,iced coffee latte 1/4 espresso + 3/4 milk,24500
cafe_drinks,coffee,iced hazelnut latte kopi susu,31000
cafe_drinks,coffee,iced kopi ali es kopi susu ala ali kopi,22000
cafe_drinks,coffee,iced kopi bang kopi viral,24500
cafe_drinks,coffee,iced latte,35000
cafe_drinks,coffee,iced milk blend susu segar ala ali kopi,19000
cafe_drinks,coffee,iced mint coffee kopi hitam,24500
cafe_drinks,coffee,iced mocha pahitnya kopi + manisnya coklat,27500
cafe_drinks,coffee,iced pandan latte,31000
cafe_drinks,coffee,iced red velvet latte rasa kue red velvet dalam bentuk minuman,24500
cafe_drinks,coffee,iced salted honey latte perpaduan kopi susu manis + gurih,22000
cafe_drinks,coffee,iced taro latte esktrak buah talas + susu gurih,24500
cafe_drinks,coffee,iced vanilla latte kopi susu,27500
cafe_drinks,coffee,iced. caramel aren arabusta coffee fresh milk,27000
cafe_drinks,coffee,japanese coffee arabika terbaik yang di seduh,25000
cafe_drinks,coffee,japanese iced coffee,22000
cafe_drinks,coffee,jus alpukat fresh + espresso,38500
cafe_drinks,coffee,klepon susu gula aren,22500
cafe_drinks,coffee,kopi + susu + gula aren,15000
cafe_drinks,coffee,kopi + susu + gula aren,23750
cafe_drinks,coffee,kopi aren troy panna cotta,39000
cafe_drinks,coffee,kopi baileys kopi,31000
cafe_drinks,coffee,kopi coklat + creme aren,35000
cafe_drinks,coffee,kopi coklat creme classic kopi coklat + creme aren,35000
cafe_drinks,coffee,kopi creamy dengan oreo,22500
cafe_drinks,coffee,kopi creme bold kalosi kopi dari kalosi bold dan nutty,25000
cafe_drinks,coffee,kopi creme smooth bali kopi dari bali smooth dan fruity,25000
cafe_drinks,coffee,kopi dari bali smooth dan fruity,25000
cafe_drinks,coffee,kopi dari kalosi bold and nutty freshly brewed,18000
cafe_drinks,coffee,kopi dari kalosi bold dan nutty,25000
cafe_drinks,coffee,kopi dengan marie regal,22500
cafe_drinks,coffee,kopi dengan rasa baileys halal,31000
cafe_drinks,coffee,kopi dengan sensasi aroma mawar,23000
cafe_drinks,coffee,kopi espresso berkolaborasi,14000
cafe_drinks,coffee,kopi gula aren,12000
cafe_drinks,coffee,kopi gula aren,22500
cafe_drinks,coffee,kopi gula aren dengan full arabica,118000
cafe_drinks,coffee,kopi hitam,16000
cafe_drinks,coffee,kopi hitam,24500
cafe_drinks,coffee,kopi hitam berry,36000
cafe_drinks,coffee,kopi hitam klasik,20000
cafe_drinks,coffee,kopi hitam manis kopi,7000
cafe_drinks,coffee,kopi hitam pahit kopi,7000
cafe_drinks,coffee,kopi hitam panas,16000
cafe_drinks,coffee,kopi hitam skm ice/hot,9000
cafe_drinks,coffee,kopi hitam yang khas dipadukan,14000
cafe_drinks,coffee,kopi hydro,12000
cafe_drinks,coffee,kopi jelly,20000
cafe_drinks,coffee,kopi keju kopi susu + cheese,24000
cafe_drinks,coffee,kopi kenangan mantan kopi susu,18000
cafe_drinks,coffee,kopi klapa kopi hydro,12000
cafe_drinks,coffee,kopi kopi rasa kacang,31250
cafe_drinks,coffee,kopi lali,13500
cafe_drinks,coffee,kopi lali small,13500
cafe_drinks,coffee,kopi lava,20000
cafe_drinks,coffee,kopi malabar,19000
cafe_drinks,coffee,kopi no debat x 3 + es chocoman x 3,165000
cafe_drinks,coffee,kopi no obat iced. caramel aren arabusta coffee fresh milk,27000
cafe_drinks,coffee,kopi nutella latte sharing size,77000
cafe_drinks,coffee,kopi panas,19000
cafe_drinks,coffee,kopi pourover yang diseduh,19000
cafe_drinks,coffee,kopi rempah,32000
cafe_drinks,coffee,kopi semox,8000
cafe_drinks,coffee,kopi skippy aren latte + skippy choco latte,43000
cafe_drinks,coffee,kopi skippy aren latte latte espresso gula aren dipadukan,28000
cafe_drinks,coffee,kopi susu,12000
cafe_drinks,coffee,kopi susu,14000
cafe_drinks,coffee,kopi susu,27000
cafe_drinks,coffee,kopi susu,27500
cafe_drinks,coffee,kopi susu,30500
cafe_drinks,coffee,kopi susu,31000
cafe_drinks,coffee,kopi susu,37000
cafe_drinks,coffee,kopi susu + cheese,24000
cafe_drinks,coffee,kopi susu aren brulee panna cotta kopi susu,37000
cafe_drinks,coffee,kopi susu aren creamy kopi susu aren kalosi,22000
cafe_drinks,coffee,kopi susu aren kalosi,22000
cafe_drinks,coffee,kopi susu aren kalosi,57000
cafe_drinks,coffee,kopi susu caramel kopi,14000
cafe_drinks,coffee,kopi susu coconut serlok espresso blend + sweet coconut milk,22000
cafe_drinks,coffee,kopi susu espresso + fresh milk + gula aren,20000
cafe_drinks,coffee,kopi susu gula aren,12500
cafe_drinks,coffee,kopi susu gula aren,20000
cafe_drinks,coffee,kopi susu gula aren 1 liter,112500
cafe_drinks,coffee,kopi susu gula aren 1l,90000
cafe_drinks,coffee,kopi susu gula aren espresso dari kopi kalosi,20000
cafe_drinks,coffee,kopi susu gula aren sharing size,55000
cafe_drinks,coffee,kopi susu hazelnut serlok espresso blend + hazelnut syrup + fresh milk,22000
cafe_drinks,coffee,kopi susu hot/ice,12000
cafe_drinks,coffee,kopi susu klasik,20000
cafe_drinks,coffee,kopi susu klepon,44000
cafe_drinks,coffee,kopi susu mochaccino cocoa lava espresso dari kopi kalosi,29000
cafe_drinks,coffee,kopi susu nutella,40000
cafe_drinks,coffee,kopi susu panas,19000
cafe_drinks,coffee,kopi susu panas,22500
cafe_drinks,coffee,kopi susu pandan serlok espresso blend + pandan syrup + fresh milk,22000
cafe_drinks,coffee,kopi susu regal,22000
cafe_drinks,coffee,kopi susu regal,38000
cafe_drinks,coffee,kopi susu rum regal espresso dari kopi kalosi,29000
cafe_drinks,coffee,kopi susu sederhana,12500
cafe_drinks,coffee,kopi susu sederhana,13500
cafe_drinks,coffee,kopi susu sejati 1 liter,150000
cafe_drinks,coffee,kopi susu semox,10000
cafe_drinks,coffee,kopi susu small,15000
cafe_drinks,coffee,kopi susu spesial gula aren,12500
cafe_drinks,coffee,kopi susu spesial gula aren,13500
cafe_drinks,coffee,kopi susu strawberry,36000
cafe_drinks,coffee,kopi susu sweet macchiato dan crumbed biskuit da,25000
cafe_drinks,coffee,kopi toraja,20000
cafe_drinks,coffee,kopi tubruk,12500
cafe_drinks,coffee,kopi tubruk,19000
cafe_drinks,coffee,kopi vanilla latte vanilla latte kopi susu,25000
cafe_drinks,coffee,kopi vietnam,12500
cafe_drinks,coffee,kopi viral dengan kecap bango,24500
cafe_drinks,coffee,kopsus gula aren kopi + susu + gula aren,23750
cafe_drinks,coffee,korean strawberry latte susu fresh milk,28000
cafe_drinks,coffee,latte,30000
cafe_drinks,coffee,latte espresso gula aren dipadukan,28000
cafe_drinks,coffee,latte machiato fresh milk latte machiato,16000
cafe_drinks,coffee,latte matchiato,18000
cafe_drinks,coffee,latte with nuttela,46000
cafe_drinks,coffee,lava caramel coffee,23750
cafe_drinks,coffee,lavacado coffee r rasa khas avocado dalam lembutnya dalgona,19000
cafe_drinks,coffee,legian latte espresso + butterfly pea + milk,31000
cafe_drinks,coffee,lemon + coffee,18000
cafe_drinks,coffee,lemonade coffee cup lemon + coffee,18000
cafe_drinks,coffee,long black 1/4 espresso + 3/4 water + crema,19000
cafe_drinks,coffee,macchiato,4000
cafe_drinks,coffee,macchiato,5000
cafe_drinks,coffee,macchiato double espresso milk caramel foam.,25000
cafe_drinks,coffee,macchiato espresso,24500
cafe_drinks,coffee,macchiato kenikmatan yg hqq,3500
cafe_drinks,coffee,malabars peaceful summit kopi malabar,19000
cafe_drinks,coffee,malaka coffee,12500
cafe_drinks,coffee,marie regal latte espresso susu dan sirup vanilla,28000
cafe_drinks,coffee,merry cookie latte kopi susu sweet macchiato dan crumbed biskuit da,25000
cafe_drinks,coffee,milo coffee,15000
cafe_drinks,coffee,minum kopi item pake es...siegeerrr,13000
cafe_drinks,coffee,mixed sampler + 2 iced machiatto latte,191000
cafe_drinks,coffee,mocha 1 liter,70000
cafe_drinks,coffee,mocha 250 ml,20000
cafe_drinks,coffee,mocha espresso milk dark chocolate.,23000
cafe_drinks,coffee,mocha pahitnya kopi + manisnya coklat,26500
cafe_drinks,coffee,mocha series,19500
cafe_drinks,coffee,mochaccino,15000
cafe_drinks,coffee,mochaccino,22000
cafe_drinks,coffee,nikmatnya alpukat lampung + gurihnya susu creamer + gula aren bakar,22500
cafe_drinks,coffee,non coffee,125000
cafe_drinks,coffee,nutella coffee paduan kopi dan nutella blend,33000
cafe_drinks,coffee,one scoop of espresso regal gelato,20000
cafe_drinks,coffee,one shot of espresso,20500
cafe_drinks,coffee,orange coffee,38500
cafe_drinks,coffee,oreo latte espresso susu sirup dan vanilla,28000
cafe_drinks,coffee,paduan foam kopi,18000
cafe_drinks,coffee,paduan kopi dan nutella blend,33000
cafe_drinks,coffee,pahitnya kopi + manisnya coklat,26500
cafe_drinks,coffee,pahitnya kopi + manisnya coklat,27500
cafe_drinks,coffee,paket 2 gelas es kopi roempi,39000
cafe_drinks,coffee,paket 4 gelas es kopi roempi,67000
cafe_drinks,coffee,paket 8 gelas es kopi roempi,129000
cafe_drinks,coffee,paket kopi series pembelian kopi susu 2 cappucino 3,102500
cafe_drinks,coffee,pandan iced latte,35000
cafe_drinks,coffee,pandan latte,22000
cafe_drinks,coffee,pandan latte espresso dan susu,24000
cafe_drinks,coffee,panna cotta gula aren pudding khas italia yang lembut,15000
cafe_drinks,coffee,parentas wine,5000
cafe_drinks,coffee,pb & j latte espresso milk homemade peanut butter strawberry jam.,27000
cafe_drinks,coffee,peanut butter latte,32000
cafe_drinks,coffee,pembelian kopi susu 2 cappucino 3,102500
cafe_drinks,coffee,perpaduan kopi,23000
cafe_drinks,coffee,perpaduan kopi susu manis + gurih,22000
cafe_drinks,coffee,piccolo 2/3 espresso +1/3 water,19000
cafe_drinks,coffee,picollo latte,36000
cafe_drinks,coffee,pisang goreng aren pisang susu kental manis aren powder,18000
cafe_drinks,coffee,pisang susu kental manis aren powder,18000
cafe_drinks,coffee,rasa mangga asam manis + creamer + gula aren bakar,22500
cafe_drinks,coffee,red velvet latte rasa kue red velvet dalam bentuk minuman,24500
cafe_drinks,coffee,red velvet latte red velvet nikmat dipadukan,29000
cafe_drinks,coffee,refreshing berry espresso milk.,25000
cafe_drinks,coffee,sajian es krim dengan kopi espresso,22000
cafe_drinks,coffee,salted caramel latte,46000
cafe_drinks,coffee,salted caramel met arabica house espresso,123000
cafe_drinks,coffee,sedot basic espresso milk homemade sugar.,18000
cafe_drinks,coffee,sedot version of iced americano + mint.,20000
cafe_drinks,coffee,serlok espresso blend + butterscotch syrup + fresh milk,22000
cafe_drinks,coffee,serlok espresso blend + hazelnut syrup + fresh milk,22000
cafe_drinks,coffee,serlok espresso blend + palm sugar + fresh milk,22000
cafe_drinks,coffee,serlok espresso blend + pandan syrup + fresh milk,22000
cafe_drinks,coffee,serlok espresso blend + salted caramel + fresh milk,22000
cafe_drinks,coffee,serlok espresso blend + sweet coconut milk,22000
cafe_drinks,coffee,shaken iced kopi arabica blend,18000
cafe_drinks,coffee,shakerato arabica shaken iced kopi arabica blend,18000
cafe_drinks,coffee,single espresso,12000
cafe_drinks,coffee,small latte,17000
cafe_drinks,coffee,sparklink coffee,37000
cafe_drinks,coffee,strawberry machiato coffee fresh milk strawberry machiato coffee,16000
cafe_drinks,coffee,strawberry matchiato coffee,18000
cafe_drinks,coffee,sweet macchiato foam,4000
cafe_drinks,coffee,syantehk cold brewed berry tea.,15000
cafe_drinks,coffee,taro latte,32000
cafe_drinks,coffee,taro latte esktrak buah talas + susu gurih,24500
cafe_drinks,coffee,tella cino latte with nuttela,46000
cafe_drinks,coffee,terbit aren kopi gula aren,12000
cafe_drinks,coffee,terbit susu kopi susu,12000
cafe_drinks,coffee,tiramisu latte espresso dan susu,24000
cafe_drinks,coffee,torajas midnight campfire kopi toraja,20000
cafe_drinks,coffee,trens car coffee,28750
cafe_drinks,coffee,trens coffee paket 10 cup 10 cup trenscoffee lebih hemat,185000
cafe_drinks,coffee,trens creamy marie regal kopi,22500
cafe_drinks,coffee,trens nut coffee kopi kopi rasa kacang,31250
cafe_drinks,coffee,trens oreo creamy latte kopi creamy,22500
cafe_drinks,coffee,trenscoffee gula aren kopi gula aren,22500
cafe_drinks,coffee,truffle latte espresso milk white truffle oil.,35000
cafe_drinks,coffee,v60 kopi pourover yang diseduh,19000
cafe_drinks,coffee,vanilla latte,15000
cafe_drinks,coffee,vanilla latte,22000
cafe_drinks,coffee,vanilla latte espresso dan susu,24000
cafe_drinks,coffee,vanilla latte ice vanilla latte,15000
cafe_drinks,coffee,vanilla latte kopi susu,25000
cafe_drinks,coffee,vienna coffee espresso + whipped cream + cinnamon stick,24500
cafe_drinks,coffee,vietnam drip coffee + milk with drip process,15000
cafe_drinks,coffee,vietnam iced coffee kopi vietnam iced,20000
cafe_drinks,coffee,wedang ronde gula aren,20000
cafe_drinks,coffee,white coffee,15000
cafe_drinks,coffee,whole wheat kaya toast + hot kopi creme brulee,35000
cafe_drinks,coffee,yakamu kopi susu gula aren kopi + susu + gula aren,15000
cafe_drinks,matcha / tea,banana green tea keju pisang goreng,18000
cafe_drinks,matcha / tea,blended matcha,48000
cafe_drinks,matcha / tea,cha bang ang green tea,16000
cafe_drinks,matcha / tea,coffee + green tea + milk,25000
cafe_drinks,matcha / tea,coffee + milk + green tea hot / cold,18000
cafe_drinks,matcha / tea,coklat vanilla redvelvet greentea menyesuaikan stok yg ready,30000
cafe_drinks,matcha / tea,dalgona greentea,16500
cafe_drinks,matcha / tea,es kopi greentea matcha,20000
cafe_drinks,matcha / tea,espresso greentea milk nga kalah dgn resto ternama,20000
cafe_drinks,matcha / tea,frape matcha oreo matcha milkshake,25000
cafe_drinks,matcha / tea,fresh milk matcha machiato coffee,16000
cafe_drinks,matcha / tea,green coffee milk bottle coffee + green tea + milk,25000
cafe_drinks,matcha / tea,green coffee milk cup coffee + milk + green tea hot / cold,18000
cafe_drinks,matcha / tea,green matcha,22500
cafe_drinks,matcha / tea,green tea,8000
cafe_drinks,matcha / tea,green tea,39000
cafe_drinks,matcha / tea,green tea + milk + creamer,10000
cafe_drinks,matcha / tea,green tea 250 ml,20000
cafe_drinks,matcha / tea,green tea cheese ice greentea,20500
cafe_drinks,matcha / tea,green tea green tea,8000
cafe_drinks,matcha / tea,green tea green tea + milk + creamer,10000
cafe_drinks,matcha / tea,green tea large,13000
cafe_drinks,matcha / tea,green tea large,15000
cafe_drinks,matcha / tea,green tea large,19000
cafe_drinks,matcha / tea,green tea original large,13200
cafe_drinks,matcha / tea,green tea small,9000
cafe_drinks,matcha / tea,green tea small,10000
cafe_drinks,matcha / tea,greentea,15000
cafe_drinks,matcha / tea,greentea cheese greentea yang di padukan,14000
cafe_drinks,matcha / tea,greentea cheese large,16850
cafe_drinks,matcha / tea,greentea cheese ukuran large,13000
cafe_drinks,matcha / tea,greentea matcha large,24000
cafe_drinks,matcha / tea,greentea matcha medium,18000
cafe_drinks,matcha / tea,greentea mix greentea yang dipadukan,15000
cafe_drinks,matcha / tea,greentea original greentea,9000
cafe_drinks,matcha / tea,greentea summer pink,15000
cafe_drinks,matcha / tea,greentea yang creamy dan segar,9000
cafe_drinks,matcha / tea,greentea yang di padukan,14000
cafe_drinks,matcha / tea,greentea yang dipadukan,15000
cafe_drinks,matcha / tea,hot green tea,20000
cafe_drinks,matcha / tea,ice green tea,20000
cafe_drinks,matcha / tea,ice matcha,13000
cafe_drinks,matcha / tea,ice matcha latte special ramadhan,15000
cafe_drinks,matcha / tea,kenangan matcha indah teh hijau dan susu,25000
cafe_drinks,matcha / tea,lava matcha,23750
cafe_drinks,matcha / tea,macha espresso espresso greentea milk nga kalah dgn resto ternama,20000
cafe_drinks,matcha / tea,matcha,22500
cafe_drinks,matcha / tea,matcha + fresh milk + cheese,26000
cafe_drinks,matcha / tea,matcha 1l,65000
cafe_drinks,matcha / tea,matcha cendol cup datar,15000
cafe_drinks,matcha / tea,matcha cheese l,30000
cafe_drinks,matcha / tea,matcha cheese matcha,24500
cafe_drinks,matcha / tea,matcha cheese r matcha + fresh milk + cheese,26000
cafe_drinks,matcha / tea,matcha choco premium pure matcha + freshmilk + dark chocolate,29000
cafe_drinks,matcha / tea,matcha choco pure matcha + freshmilk + dark choco,29000
cafe_drinks,matcha / tea,matcha flavor,12500
cafe_drinks,matcha / tea,matcha flavor,13500
cafe_drinks,matcha / tea,matcha green tea,15000
cafe_drinks,matcha / tea,matcha grentea,21250
cafe_drinks,matcha / tea,matcha gula aren,12500
cafe_drinks,matcha / tea,matcha khas jepang dipadukan,29000
cafe_drinks,matcha / tea,matcha latte,25000
cafe_drinks,matcha / tea,matcha latte matcha khas jepang dipadukan,29000
cafe_drinks,matcha / tea,matcha latte with espresso,46000
cafe_drinks,matcha / tea,matcha machiato coffee fresh milk matcha machiato coffee,16000
cafe_drinks,matcha / tea,matcha matchiato coffee,18000
cafe_drinks,matcha / tea,matcha melon mix,12500
cafe_drinks,matcha / tea,matcha melon mix,13500
cafe_drinks,matcha / tea,matcha milkshake,25000
cafe_drinks,matcha / tea,matcha mix lemon,12500
cafe_drinks,matcha / tea,matcha mix yakult,16000
cafe_drinks,matcha / tea,matcha perpaduan matcha ganache,19500
cafe_drinks,matcha / tea,matcha r,20000
cafe_drinks,matcha / tea,matcha spesial gula aren,12500
cafe_drinks,matcha / tea,matcha spesial gula aren,13500
cafe_drinks,matcha / tea,matcha spro latte matcha latte with espresso,46000
cafe_drinks,matcha / tea,matcha susu,18000
cafe_drinks,matcha / tea,matcha yakult,15000
cafe_drinks,matcha / tea,matcha yakult,16000
cafe_drinks,matcha / tea,monster matcha milk cheese,44000
cafe_drinks,matcha / tea,pisang bakar green tea keju,18000
cafe_drinks,matcha / tea,premium pure matcha + freshmilk + dark chocolate,29000
cafe_drinks,matcha / tea,pure matcha + freshmilk + dark choco,29000
cafe_drinks,matcha / tea,thai green tea,13000
cafe_drinks,matcha / tea,thai green tea,33000
cafe_drinks,matcha / tea,thai tes green tea rasa green dan campuran susu uht,8000
cafe_drinks,milk tea,es thai tea,22500
cafe_drinks,milk tea,es thai tea,26500
cafe_drinks,milk tea,es thai tea cendol nangka,27500
cafe_drinks,milk tea,es thai tea cendol nangka,31500
cafe_drinks,milk tea,green thai tea thai tea versi hijau,22000
cafe_drinks,milk tea,homemade milk tea with rose water.,25000
cafe_drinks,milk tea,honey milk tea latte,25000
cafe_drinks,milk tea,hot thai tea,15000
cafe_drinks,milk tea,hot thai tea,20000
cafe_drinks,milk tea,ice thai tea,17000
cafe_drinks,milk tea,ice thai tea,20000
cafe_drinks,milk tea,iced salted milk tea milk tea manis + gurih,25000
cafe_drinks,milk tea,kiwiberry cheese tea,23000
cafe_drinks,milk tea,mango cheese tea size large,21000
cafe_drinks,milk tea,milk tea,20700
cafe_drinks,milk tea,milk tea gona vanilla pearl,15000
cafe_drinks,milk tea,milk tea manis + gurih,25000
cafe_drinks,milk tea,original thai tea,18000
cafe_drinks,milk tea,pandan milk tea,25000
cafe_drinks,milk tea,perpaduan thai tea,13750
cafe_drinks,milk tea,perpaduan thai tea ala kopi kanto denganyakult rum non alkohol,21000
cafe_drinks,milk tea,popcorn cheese tea,22000
cafe_drinks,milk tea,regal milk tea milk tea,23600
cafe_drinks,milk tea,roasted milk tea,25000
cafe_drinks,milk tea,rose milk tea homemade milk tea with rose water.,25000
cafe_drinks,milk tea,strawberry cheese tea size large,21000
cafe_drinks,milk tea,thai milk tea,20000
cafe_drinks,milk tea,thai tea,8000
cafe_drinks,milk tea,thai tea,13000
cafe_drinks,milk tea,thai tea,15000
cafe_drinks,milk tea,thai tea + cheese,24000
cafe_drinks,milk tea,thai tea + creamer + milk,10000
cafe_drinks,milk tea,thai tea + milk + ice,10000
cafe_drinks,milk tea,thai tea 1l,60000
cafe_drinks,milk tea,thai tea 250 ml,20000
cafe_drinks,milk tea,thai tea alpukat ice,12000
cafe_drinks,milk tea,thai tea banana large,13000
cafe_drinks,milk tea,thai tea banana small,9000
cafe_drinks,milk tea,thai tea black large,13000
cafe_drinks,milk tea,thai tea black small,9000
cafe_drinks,milk tea,thai tea cheese ice thai tea,20000
cafe_drinks,milk tea,thai tea cheese l,29000
cafe_drinks,milk tea,thai tea cheese large,16000
cafe_drinks,milk tea,thai tea cheese perpaduan thaitea,13750
cafe_drinks,milk tea,thai tea cheese r thai tea + cheese,24000
cafe_drinks,milk tea,thai tea cho black fores large,13000
cafe_drinks,milk tea,thai tea cho black fores small,9000
cafe_drinks,milk tea,thai tea coco oreo ice,12000
